Accession,ID,Protein Name,Gene Names,Organism,Taxonomy ID,Length
A0A4R2HNB2,A0A4R2HNB2_9SPHI,Phosphopantetheine adenylyltransferase,coaD,Pedobacter psychrotolerans,1843235,154
A0A4R2HNC7,A0A4R2HNC7_9SPHI,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),ispG,Pedobacter psychrotolerans,1843235,658
A0A4R2HNF0,A0A4R2HNF0_9SPHI,Dihydroxy-acid dehydratase,ilvD,Pedobacter psychrotolerans,1843235,560
A0A4R2HNF5,A0A4R2HNF5_9SPHI,Adenylate kinase,adk,Pedobacter psychrotolerans,1843235,189
A0A4R2HNP8,A0A4R2HNP8_9SPHI,UDP-N-acetylmuramate--L-alanine ligase,murC,Pedobacter psychrotolerans,1843235,451
A0A4R2HNX7,A0A4R2HNX7_9SPHI,tRNA dimethylallyltransferase,miaA,Pedobacter psychrotolerans,1843235,302
A0A4R2HP20,A0A4R2HP20_9SPHI,Chaperone protein DnaJ,dnaJ,Pedobacter psychrotolerans,1843235,387
A0A4R2HPU2,A0A4R2HPU2_9SPHI,"Glutamate-1-semialdehyde 2,1-aminomutase",hemL,Pedobacter psychrotolerans,1843235,472
A0A4R2HPV7,A0A4R2HPV7_9SPHI,L-threonine dehydratase,ilvA,Pedobacter psychrotolerans,1843235,416
A0A4R2HPW9,A0A4R2HPW9_9SPHI,ATP synthase subunit beta,atpD,Pedobacter psychrotolerans,1843235,500
A0A4R2HQ65,A0A4R2HQ65_9SPHI,4-hydroxy-tetrahydrodipicolinate synthase,dapA,Pedobacter psychrotolerans,1843235,295
A0A4R2HQ97,A0A4R2HQ97_9SPHI,Biosynthetic peptidoglycan transglycosylase,mtgA,Pedobacter psychrotolerans,1843235,261
A0A4R2HQB8,A0A4R2HQB8_9SPHI,Phosphoribosylglycinamide formyltransferase,purN,Pedobacter psychrotolerans,1843235,192
A0A4R2HQT9,A0A4R2HQT9_9SPHI,ATP-dependent Clp protease proteolytic subunit,clpP,Pedobacter psychrotolerans,1843235,235
A0A4V2RYS2,A0A4V2RYS2_9SPHI,Anthranilate phosphoribosyltransferase,trpD,Pedobacter psychrotolerans,1843235,328
A0A4V2RYW0,A0A4V2RYW0_9SPHI,Glucose-6-phosphate 1-dehydrogenase,zwf,Pedobacter psychrotolerans,1843235,504
A0A4V2RYW8,A0A4V2RYW8_9SPHI,Homoserine O-acetyltransferase,metXA,Pedobacter psychrotolerans,1843235,352
A0A4V2RYX4,A0A4V2RYX4_9SPHI,Riboflavin biosynthesis protein RibD,,Pedobacter psychrotolerans,1843235,351
A0A4V2RZ25,A0A4V2RZ25_9SPHI,Ferrochelatase,hemH,Pedobacter psychrotolerans,1843235,336
A0A4V2RZ33,A0A4V2RZ33_9SPHI,DNA polymerase IV,dinB,Pedobacter psychrotolerans,1843235,366
A0A4V2RZ37,A0A4V2RZ37_9SPHI,Glutathione hydrolase proenzyme,,Pedobacter psychrotolerans,1843235,571
A0A4V2RZB5,A0A4V2RZB5_9SPHI,Ribulose-phosphate 3-epimerase,rpe,Pedobacter psychrotolerans,1843235,223
A0A4V2RZC3,A0A4V2RZC3_9SPHI,Triosephosphate isomerase,tpiA,Pedobacter psychrotolerans,1843235,253
A0A4V2RZK5,A0A4V2RZK5_9SPHI,Large ribosomal subunit assembly factor BipA,bipA,Pedobacter psychrotolerans,1843235,601
A0A4V2RZK7,A0A4V2RZK7_9SPHI,Glutamine--tRNA ligase,glnS,Pedobacter psychrotolerans,1843235,549
A0A4V2RZM8,A0A4V2RZM8_9SPHI,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase,miaB,Pedobacter psychrotolerans,1843235,471
A0A4V2RZQ0,A0A4V2RZQ0_9SPHI,Fumarate hydratase class II,fumC,Pedobacter psychrotolerans,1843235,465
A0A4V2RZX1,A0A4V2RZX1_9SPHI,GMP synthase [glutamine-hydrolyzing],guaA,Pedobacter psychrotolerans,1843235,509
A0A4V2RZX7,A0A4V2RZX7_9SPHI,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Pedobacter psychrotolerans,1843235,290
A0A4V2S015,A0A4V2S015_9SPHI,DNA primase,dnaG,Pedobacter psychrotolerans,1843235,663
A0A4V2S017,A0A4V2S017_9SPHI,Beta-ketoacyl-[acyl-carrier-protein] synthase III,fabH,Pedobacter psychrotolerans,1843235,332
A0A4V2S079,A0A4V2S079_9SPHI,Branched-chain-amino-acid aminotransferase,ilvE,Pedobacter psychrotolerans,1843235,296
A0A4V2S092,A0A4V2S092_9SPHI,Potassium-transporting ATPase ATP-binding subunit,kdpB,Pedobacter psychrotolerans,1843235,675
A0A4V2S0B4,A0A4V2S0B4_9SPHI,Valine--tRNA ligase,valS,Pedobacter psychrotolerans,1843235,896
A0A4V2S0C6,A0A4V2S0C6_9SPHI,Histidine biosynthesis bifunctional protein HisIE,hisI,Pedobacter psychrotolerans,1843235,222
A0A4V2S0C7,A0A4V2S0C7_9SPHI,Dihydroorotate dehydrogenase (quinone),pyrD,Pedobacter psychrotolerans,1843235,343
A0A4V2S0E2,A0A4V2S0E2_9SPHI,Transcription termination factor Rho,rho,Pedobacter psychrotolerans,1843235,573
A0A4V6NMX4,A0A4V6NMX4_9SPHI,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",gpmI,Pedobacter psychrotolerans,1843235,507
A0A4V6NN10,A0A4V6NN10_9SPHI,Deoxyuridine 5'-triphosphate nucleotidohydrolase,dut,Pedobacter psychrotolerans,1843235,144
A0A4V6NN16,A0A4V6NN16_9SPHI,Holliday junction branch migration complex subunit RuvB,ruvB,Pedobacter psychrotolerans,1843235,340
A0A4R2H0V5,A0A4R2H0V5_9SPHI,Xaa-Pro aminopeptidase,,Pedobacter psychrotolerans,1843235,465
A0A4R2H176,A0A4R2H176_9SPHI,nicotinate-nucleotide diphosphorylase (carboxylating),,Pedobacter psychrotolerans,1843235,287
A0A4R2H184,A0A4R2H184_9SPHI,Cytidylate kinase,cmk,Pedobacter psychrotolerans,1843235,226
A0A4R2H1J4,A0A4R2H1J4_9SPHI,beta-N-acetylhexosaminidase,,Pedobacter psychrotolerans,1843235,555
A0A4R2H1U4,A0A4R2H1U4_9SPHI,,,Pedobacter psychrotolerans,1843235,523
A0A4R2H1V8,A0A4R2H1V8_9SPHI,,,Pedobacter psychrotolerans,1843235,322
A0A4R2H1Y4,A0A4R2H1Y4_9SPHI,3-hexulose-6-phosphate synthase,,Pedobacter psychrotolerans,1843235,211
A0A4R2H1Z6,A0A4R2H1Z6_9SPHI,Beta-phosphoglucomutase,,Pedobacter psychrotolerans,1843235,221
A0A4R2H283,A0A4R2H283_9SPHI,Phosphate acetyltransferase,,Pedobacter psychrotolerans,1843235,695
A0A4R2H290,A0A4R2H290_9SPHI,Coproporphyrinogen-III oxidase,,Pedobacter psychrotolerans,1843235,448
A0A4R2H2B1,A0A4R2H2B1_9SPHI,DNA ligase (ATP),,Pedobacter psychrotolerans,1843235,899
A0A4R2H2M1,A0A4R2H2M1_9SPHI,L-lysine-epsilon aminotransferase,,Pedobacter psychrotolerans,1843235,443
A0A4R2H2S2,A0A4R2H2S2_9SPHI,Leucyl/phenylalanyl-tRNA--protein transferase,aat,Pedobacter psychrotolerans,1843235,209
A0A4R2H2T1,A0A4R2H2T1_9SPHI,Ribosome-binding factor A,rbfA,Pedobacter psychrotolerans,1843235,125
A0A4R2H2U2,A0A4R2H2U2_9SPHI,Pectinesterase,,Pedobacter psychrotolerans,1843235,339
A0A4R2H326,A0A4R2H326_9SPHI,beta-N-acetylhexosaminidase,,Pedobacter psychrotolerans,1843235,578
A0A4R2H351,A0A4R2H351_9SPHI,DNA repair protein RadA,radA,Pedobacter psychrotolerans,1843235,458
A0A4R2H399,A0A4R2H399_9SPHI,,,Pedobacter psychrotolerans,1843235,796
A0A4R2H3H6,A0A4R2H3H6_9SPHI,,,Pedobacter psychrotolerans,1843235,145
A0A4R2H3I0,A0A4R2H3I0_9SPHI,Phosphatidylglycerol lysyltransferase,,Pedobacter psychrotolerans,1843235,863
A0A4R2H3J2,A0A4R2H3J2_9SPHI,Corrinoid adenosyltransferase,,Pedobacter psychrotolerans,1843235,182
A0A4R2H3J9,A0A4R2H3J9_9SPHI,3-deoxy-manno-octulosonate cytidylyltransferase,kdsB,Pedobacter psychrotolerans,1843235,262
A0A4R2H3K7,A0A4R2H3K7_9SPHI,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,ispD,Pedobacter psychrotolerans,1843235,221
A0A4R2H3L8,A0A4R2H3L8_9SPHI,alpha-L-rhamnosidase,,Pedobacter psychrotolerans,1843235,917
A0A4R2H3M4,A0A4R2H3M4_9SPHI,,,Pedobacter psychrotolerans,1843235,430
A0A4R2H3N1,A0A4R2H3N1_9SPHI,L-ribulose-5-phosphate 4-epimerase,,Pedobacter psychrotolerans,1843235,233
A0A4R2H3N2,A0A4R2H3N2_9SPHI,Endoribonuclease VapD,,Pedobacter psychrotolerans,1843235,91
A0A4R2H3P7,A0A4R2H3P7_9SPHI,Aldose 1-epimerase,,Pedobacter psychrotolerans,1843235,383
A0A4R2H3P8,A0A4R2H3P8_9SPHI,Ribulokinase,,Pedobacter psychrotolerans,1843235,565
A0A4R2H3Q4,A0A4R2H3Q4_9SPHI,beta-galactosidase,,Pedobacter psychrotolerans,1843235,922
A0A4R2H3Q9,A0A4R2H3Q9_9SPHI,Nuclease SbcCD subunit D,sbcD,Pedobacter psychrotolerans,1843235,411
A0A4R2H3S4,A0A4R2H3S4_9SPHI,L-arabinose isomerase,araA,Pedobacter psychrotolerans,1843235,496
A0A4R2H3Y0,A0A4R2H3Y0_9SPHI,Membrane protein insertase YidC,yidC,Pedobacter psychrotolerans,1843235,600
A0A4R2H3Y4,A0A4R2H3Y4_9SPHI,Tryptophan--tRNA ligase,,Pedobacter psychrotolerans,1843235,332
A0A4R2H3Z4,A0A4R2H3Z4_9SPHI,Beta-glucuronidase,,Pedobacter psychrotolerans,1843235,609
A0A4R2H4M6,A0A4R2H4M6_9SPHI,Pseudouridine synthase,,Pedobacter psychrotolerans,1843235,342
A0A4R2H4N7,A0A4R2H4N7_9SPHI,Heme exporter protein C,,Pedobacter psychrotolerans,1843235,220
A0A4R2H4Q9,A0A4R2H4Q9_9SPHI,histidine kinase,,Pedobacter psychrotolerans,1843235,1446
A0A4R2H4S0,A0A4R2H4S0_9SPHI,histidine kinase,,Pedobacter psychrotolerans,1843235,451
A0A4R2H4U2,A0A4R2H4U2_9SPHI,protein-glutamate O-methyltransferase,,Pedobacter psychrotolerans,1843235,1611
A0A4R2H4V6,A0A4R2H4V6_9SPHI,Ribosome-binding ATPase YchF,ychF,Pedobacter psychrotolerans,1843235,366
A0A4R2H4W0,A0A4R2H4W0_9SPHI,Fructose-bisphosphate aldolase,,Pedobacter psychrotolerans,1843235,359
A0A4R2H4W4,A0A4R2H4W4_9SPHI,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,ispE,Pedobacter psychrotolerans,1843235,267
A0A4R2H4X5,A0A4R2H4X5_9SPHI,Dihydrofolate reductase,,Pedobacter psychrotolerans,1843235,169
A0A4R2H506,A0A4R2H506_9SPHI,Carboxypeptidase Q,,Pedobacter psychrotolerans,1843235,515
A0A4R2H530,A0A4R2H530_9SPHI,Malate dehydrogenase,mdh,Pedobacter psychrotolerans,1843235,312
A0A4R2H536,A0A4R2H536_9SPHI,Peptidyl-prolyl cis-trans isomerase,,Pedobacter psychrotolerans,1843235,168
A0A4R2H537,A0A4R2H537_9SPHI,,,Pedobacter psychrotolerans,1843235,385
A0A4R2H574,A0A4R2H574_9SPHI,DNA topoisomerase,,Pedobacter psychrotolerans,1843235,348
A0A4R2H599,A0A4R2H599_9SPHI,Thioredoxin,,Pedobacter psychrotolerans,1843235,106
A0A4R2H5B5,A0A4R2H5B5_9SPHI,,,Pedobacter psychrotolerans,1843235,448
A0A4R2H5B9,A0A4R2H5B9_9SPHI,,,Pedobacter psychrotolerans,1843235,534
A0A4R2H5C0,A0A4R2H5C0_9SPHI,Beta sliding clamp,,Pedobacter psychrotolerans,1843235,374
A0A4R2H5D6,A0A4R2H5D6_9SPHI,Dipeptide epimerase,,Pedobacter psychrotolerans,1843235,365
A0A4R2H5E4,A0A4R2H5E4_9SPHI,histidine kinase,,Pedobacter psychrotolerans,1843235,621
A0A4R2H5G8,A0A4R2H5G8_9SPHI,Magnesium transporter MgtE,,Pedobacter psychrotolerans,1843235,458
A0A4R2H5I0,A0A4R2H5I0_9SPHI,Ribosomal RNA small subunit methyltransferase G,rsmG,Pedobacter psychrotolerans,1843235,211
A0A4R2H5X0,A0A4R2H5X0_9SPHI,GTPase HflX,hflX,Pedobacter psychrotolerans,1843235,395
A0A4R2H5X9,A0A4R2H5X9_9SPHI,Phosphoribosylamine--glycine ligase,purD,Pedobacter psychrotolerans,1843235,423
A0A4R2H616,A0A4R2H616_9SPHI,histidine kinase,,Pedobacter psychrotolerans,1843235,645
A0A4R2H660,A0A4R2H660_9SPHI,Na(+)/H(+) antiporter NhaA,nhaA,Pedobacter psychrotolerans,1843235,448
A0A4R2H669,A0A4R2H669_9SPHI,NADH:ubiquinone reductase (non-electrogenic),,Pedobacter psychrotolerans,1843235,421
A0A4R2H677,A0A4R2H677_9SPHI,4-alpha-glucanotransferase,,Pedobacter psychrotolerans,1843235,1351
A0A4R2H682,A0A4R2H682_9SPHI,Malto-oligosyltrehalose trehalohydrolase,,Pedobacter psychrotolerans,1843235,622
A0A4R2H6A6,A0A4R2H6A6_9SPHI,"Glycosyl-4,4'-diaponeurosporenoate acyltransferase",,Pedobacter psychrotolerans,1843235,159
A0A4R2H6B8,A0A4R2H6B8_9SPHI,,,Pedobacter psychrotolerans,1843235,280
A0A4R2H6C6,A0A4R2H6C6_9SPHI,Ferritin,,Pedobacter psychrotolerans,1843235,175
A0A4R2H6D0,A0A4R2H6D0_9SPHI,tRNA1(Val) (adenine(37)-N6)-methyltransferase,,Pedobacter psychrotolerans,1843235,233
A0A4R2H6E7,A0A4R2H6E7_9SPHI,DNA polymerase III subunit alpha,,Pedobacter psychrotolerans,1843235,1477
A0A4R2H6E9,A0A4R2H6E9_9SPHI,Flavin prenyltransferase UbiX,ubiX,Pedobacter psychrotolerans,1843235,189
A0A4R2H6K4,A0A4R2H6K4_9SPHI,Translation initiation factor IF-3,infC,Pedobacter psychrotolerans,1843235,189
A0A4R2H6N3,A0A4R2H6N3_9SPHI,histidine kinase,,Pedobacter psychrotolerans,1843235,1343
A0A4R2H6Q9,A0A4R2H6Q9_9SPHI,Aspartokinase,,Pedobacter psychrotolerans,1843235,421
A0A4R2H6T4,A0A4R2H6T4_9SPHI,UvrABC system protein A,,Pedobacter psychrotolerans,1843235,835
A0A4R2H6W3,A0A4R2H6W3_9SPHI,Adenylosuccinate lyase,,Pedobacter psychrotolerans,1843235,448
A0A4R2H6W6,A0A4R2H6W6_9SPHI,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,queA,Pedobacter psychrotolerans,1843235,349
A0A4R2H6X2,A0A4R2H6X2_9SPHI,Tryptophan synthase alpha chain,trpA,Pedobacter psychrotolerans,1843235,255
A0A4R2H6X5,A0A4R2H6X5_9SPHI,Peptide methionine sulfoxide reductase MsrA,msrA,Pedobacter psychrotolerans,1843235,163
A0A4R2H6Y4,A0A4R2H6Y4_9SPHI,Na(+)/H(+) antiporter NhaA,nhaA,Pedobacter psychrotolerans,1843235,449
A0A4R2H705,A0A4R2H705_9SPHI,Phosphoribosylformylglycinamidine cyclo-ligase,,Pedobacter psychrotolerans,1843235,393
A0A4R2H714,A0A4R2H714_9SPHI,N-(5'-phosphoribosyl)anthranilate isomerase,trpF,Pedobacter psychrotolerans,1843235,211
A0A4R2H722,A0A4R2H722_9SPHI,Recombination protein RecR,recR,Pedobacter psychrotolerans,1843235,205
A0A4R2H7G6,A0A4R2H7G6_9SPHI,,,Pedobacter psychrotolerans,1843235,371
A0A4R2H7H8,A0A4R2H7H8_9SPHI,,,Pedobacter psychrotolerans,1843235,443
A0A4R2H7I9,A0A4R2H7I9_9SPHI,peptidoglycan glycosyltransferase,,Pedobacter psychrotolerans,1843235,836
A0A4R2H7M3,A0A4R2H7M3_9SPHI,coproporphyrinogen oxidase,,Pedobacter psychrotolerans,1843235,298
A0A4R2H7M7,A0A4R2H7M7_9SPHI,DNA topoisomerase,,Pedobacter psychrotolerans,1843235,617
A0A4R2H7P2,A0A4R2H7P2_9SPHI,Magnesium transporter MgtE,,Pedobacter psychrotolerans,1843235,449
A0A4R2H7P8,A0A4R2H7P8_9SPHI,glutaryl-CoA dehydrogenase (ETF),,Pedobacter psychrotolerans,1843235,396
A0A4R2H7Q6,A0A4R2H7Q6_9SPHI,"7,8-dihydroneopterin aldolase",,Pedobacter psychrotolerans,1843235,122
A0A4R2H7S4,A0A4R2H7S4_9SPHI,tRNA pseudouridine synthase C,,Pedobacter psychrotolerans,1843235,227
A0A4R2H7T2,A0A4R2H7T2_9SPHI,histidine kinase,,Pedobacter psychrotolerans,1843235,514
A0A4R2H7V3,A0A4R2H7V3_9SPHI,Magnesium transport protein CorA,corA,Pedobacter psychrotolerans,1843235,373
A0A4R2H7W6,A0A4R2H7W6_9SPHI,hydroxymethylpyrimidine kinase,,Pedobacter psychrotolerans,1843235,285
A0A4R2H7X0,A0A4R2H7X0_9SPHI,,,Pedobacter psychrotolerans,1843235,348
A0A4R2H7Y9,A0A4R2H7Y9_9SPHI,Large ribosomal subunit protein bL21,rplU,Pedobacter psychrotolerans,1843235,103
A0A4R2H7Z2,A0A4R2H7Z2_9SPHI,histidine kinase,,Pedobacter psychrotolerans,1843235,390
A0A4R2H7Z9,A0A4R2H7Z9_9SPHI,CRISPR-associated endoribonuclease Cas2,cas2,Pedobacter psychrotolerans,1843235,109
A0A4R2H800,A0A4R2H800_9SPHI,Thioredoxin reductase,,Pedobacter psychrotolerans,1843235,318
A0A4R2H813,A0A4R2H813_9SPHI,Non-homologous end joining protein Ku,ku,Pedobacter psychrotolerans,1843235,256
A0A4R2H818,A0A4R2H818_9SPHI,Probable queuosine precursor transporter,,Pedobacter psychrotolerans,1843235,256
A0A4R2H821,A0A4R2H821_9SPHI,"D,D-heptose 1,7-bisphosphate phosphatase",,Pedobacter psychrotolerans,1843235,164
A0A4R2H832,A0A4R2H832_9SPHI,3-oxoacyl-[acyl-carrier-protein] synthase 2,,Pedobacter psychrotolerans,1843235,416
A0A4R2H847,A0A4R2H847_9SPHI,Methionyl-tRNA formyltransferase,fmt,Pedobacter psychrotolerans,1843235,315
A0A4R2H860,A0A4R2H860_9SPHI,Homoserine dehydrogenase,,Pedobacter psychrotolerans,1843235,414
A0A4R2H862,A0A4R2H862_9SPHI,Inositol-1-monophosphatase,,Pedobacter psychrotolerans,1843235,262
A0A4R2H872,A0A4R2H872_9SPHI,Aminodeoxyfutalosine synthase,mqnE,Pedobacter psychrotolerans,1843235,397
A0A4R2H876,A0A4R2H876_9SPHI,CRISPR-associated endonuclease Cas1,cas1,Pedobacter psychrotolerans,1843235,342
A0A4R2H878,A0A4R2H878_9SPHI,histidine kinase,,Pedobacter psychrotolerans,1843235,678
A0A4R2H881,A0A4R2H881_9SPHI,6-phosphogluconolactonase,pgl,Pedobacter psychrotolerans,1843235,241
A0A4R2H892,A0A4R2H892_9SPHI,Glutamate dehydrogenase,,Pedobacter psychrotolerans,1843235,473
A0A4R2H8A8,A0A4R2H8A8_9SPHI,ribonuclease H,,Pedobacter psychrotolerans,1843235,155
A0A4R2H8C1,A0A4R2H8C1_9SPHI,Asparagine--tRNA ligase,asnS,Pedobacter psychrotolerans,1843235,482
A0A4R2H8C8,A0A4R2H8C8_9SPHI,Tryptophan synthase beta chain,trpB,Pedobacter psychrotolerans,1843235,404
A0A4R2H8E2,A0A4R2H8E2_9SPHI,peptide chain release factor N(5)-glutamine methyltransferase,,Pedobacter psychrotolerans,1843235,298
A0A4R2H8M8,A0A4R2H8M8_9SPHI,DNA-3-methyladenine glycosylase II,,Pedobacter psychrotolerans,1843235,210
A0A4R2H8N9,A0A4R2H8N9_9SPHI,Ribonuclease R,rnr,Pedobacter psychrotolerans,1843235,710
A0A4R2H8P2,A0A4R2H8P2_9SPHI,,,Pedobacter psychrotolerans,1843235,127
A0A4R2H8Q5,A0A4R2H8Q5_9SPHI,histidine kinase,,Pedobacter psychrotolerans,1843235,738
A0A4R2H982,A0A4R2H982_9SPHI,protein-tyrosine-phosphatase,,Pedobacter psychrotolerans,1843235,245
A0A4R2H9A8,A0A4R2H9A8_9SPHI,Probable malate:quinone oxidoreductase,mqo,Pedobacter psychrotolerans,1843235,502
A0A4R2H9C0,A0A4R2H9C0_9SPHI,ribose-phosphate diphosphokinase,,Pedobacter psychrotolerans,1843235,313
A0A4R2H9C2,A0A4R2H9C2_9SPHI,Large ribosomal subunit protein bL25,rplY,Pedobacter psychrotolerans,1843235,194
A0A4R2H9C9,A0A4R2H9C9_9SPHI,,,Pedobacter psychrotolerans,1843235,228
A0A4R2H9D8,A0A4R2H9D8_9SPHI,oxoglutarate dehydrogenase (succinyl-transferring),,Pedobacter psychrotolerans,1843235,932
A0A4R2H9E1,A0A4R2H9E1_9SPHI,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,,Pedobacter psychrotolerans,1843235,410
A0A4R2H9E4,A0A4R2H9E4_9SPHI,Peptidyl-prolyl cis-trans isomerase,,Pedobacter psychrotolerans,1843235,163
A0A4R2H9E9,A0A4R2H9E9_9SPHI,Chorismate dehydratase,mqnA,Pedobacter psychrotolerans,1843235,246
A0A4R2H9K5,A0A4R2H9K5_9SPHI,ATP synthase gamma chain,atpG,Pedobacter psychrotolerans,1843235,295
A0A4R2H9L1,A0A4R2H9L1_9SPHI,UvrABC system protein C,uvrC,Pedobacter psychrotolerans,1843235,600
A0A4R2H9L5,A0A4R2H9L5_9SPHI,peptidoglycan glycosyltransferase,,Pedobacter psychrotolerans,1843235,740
A0A4R2H9M0,A0A4R2H9M0_9SPHI,Uroporphyrinogen-III synthase,,Pedobacter psychrotolerans,1843235,256
A0A4R2H9M3,A0A4R2H9M3_9SPHI,Heme chaperone HemW,,Pedobacter psychrotolerans,1843235,346
A0A4R2H9M6,A0A4R2H9M6_9SPHI,Tyrosine recombinase XerC,xerC,Pedobacter psychrotolerans,1843235,298
A0A4R2H9N6,A0A4R2H9N6_9SPHI,,,Pedobacter psychrotolerans,1843235,426
A0A4R2H9P4,A0A4R2H9P4_9SPHI,GTPase Der,der,Pedobacter psychrotolerans,1843235,433
A0A4R2H9Q8,A0A4R2H9Q8_9SPHI,acetyl-CoA C-acetyltransferase,,Pedobacter psychrotolerans,1843235,391
A0A4R2H9R5,A0A4R2H9R5_9SPHI,2-isopropylmalate synthase,,Pedobacter psychrotolerans,1843235,497
A0A4R2H9U2,A0A4R2H9U2_9SPHI,Small ribosomal subunit biogenesis GTPase RsgA,rsgA,Pedobacter psychrotolerans,1843235,306
A0A4R2H9U8,A0A4R2H9U8_9SPHI,Methylenetetrahydrofolate reductase,,Pedobacter psychrotolerans,1843235,317
A0A4R2H9V7,A0A4R2H9V7_9SPHI,GTPase Era,era,Pedobacter psychrotolerans,1843235,298
A0A4R2H9W7,A0A4R2H9W7_9SPHI,Large ribosomal subunit protein uL13,rplM,Pedobacter psychrotolerans,1843235,147
A0A4R2H9Y0,A0A4R2H9Y0_9SPHI,UDP-glucose 6-dehydrogenase,,Pedobacter psychrotolerans,1843235,436
A0A4R2H9Y5,A0A4R2H9Y5_9SPHI,Glutamyl-tRNA(Gln) amidotransferase subunit A,gatA,Pedobacter psychrotolerans,1843235,472
A0A4R2H9Y8,A0A4R2H9Y8_9SPHI,Arginine--tRNA ligase,argS,Pedobacter psychrotolerans,1843235,590
A0A4R2HA01,A0A4R2HA01_9SPHI,"GDP-mannose 4,6-dehydratase",gmd,Pedobacter psychrotolerans,1843235,371
A0A4R2HA04,A0A4R2HA04_9SPHI,Oxygen sensor histidine kinase NreB,,Pedobacter psychrotolerans,1843235,217
A0A4R2HA12,A0A4R2HA12_9SPHI,non-specific protein-tyrosine kinase,,Pedobacter psychrotolerans,1843235,786
A0A4R2HA43,A0A4R2HA43_9SPHI,Ribosome-recycling factor,frr,Pedobacter psychrotolerans,1843235,187
A0A4R2HA47,A0A4R2HA47_9SPHI,Gluconokinase,,Pedobacter psychrotolerans,1843235,168
A0A4R2HA49,A0A4R2HA49_9SPHI,,,Pedobacter psychrotolerans,1843235,773
A0A4R2HA56,A0A4R2HA56_9SPHI,acylphosphatase,,Pedobacter psychrotolerans,1843235,95
A0A4R2HA57,A0A4R2HA57_9SPHI,UDP-glucuronate decarboxylase,,Pedobacter psychrotolerans,1843235,329
A0A4R2HA80,A0A4R2HA80_9SPHI,"6,7-dimethyl-8-ribityllumazine synthase",ribH,Pedobacter psychrotolerans,1843235,163
A0A4R2HA94,A0A4R2HA94_9SPHI,DNA replication and repair protein RecF,recF,Pedobacter psychrotolerans,1843235,367
A0A4R2HA99,A0A4R2HA99_9SPHI,Peptidyl-prolyl cis-trans isomerase,,Pedobacter psychrotolerans,1843235,253
A0A4R2HAA9,A0A4R2HAA9_9SPHI,Serine--tRNA ligase,,Pedobacter psychrotolerans,1843235,423
A0A4R2HAB8,A0A4R2HAB8_9SPHI,DNA repair protein RecO,recO,Pedobacter psychrotolerans,1843235,241
A0A4R2HAE7,A0A4R2HAE7_9SPHI,Threonine synthase,,Pedobacter psychrotolerans,1843235,435
A0A4R2HAI1,A0A4R2HAI1_9SPHI,ATP synthase subunit a,atpB,Pedobacter psychrotolerans,1843235,387
A0A4R2HAJ1,A0A4R2HAJ1_9SPHI,ATP synthase subunit delta,atpH,Pedobacter psychrotolerans,1843235,179
A0A4R2HAL2,A0A4R2HAL2_9SPHI,Homoserine kinase,thrB,Pedobacter psychrotolerans,1843235,310
A0A4R2HAL3,A0A4R2HAL3_9SPHI,Transcription termination/antitermination protein NusA,nusA,Pedobacter psychrotolerans,1843235,414
A0A4R2HAM6,A0A4R2HAM6_9SPHI,Elongation factor Ts,tsf,Pedobacter psychrotolerans,1843235,281
A0A4R2HAP9,A0A4R2HAP9_9SPHI,Transcription elongation factor GreA,greA,Pedobacter psychrotolerans,1843235,157
A0A4R2HAR2,A0A4R2HAR2_9SPHI,,,Pedobacter psychrotolerans,1843235,238
A0A4R2HAR3,A0A4R2HAR3_9SPHI,Adenine DNA glycosylase,,Pedobacter psychrotolerans,1843235,348
A0A4R2HAS3,A0A4R2HAS3_9SPHI,Glycine cleavage system H protein,gcvH,Pedobacter psychrotolerans,1843235,126
A0A4R2HAS5,A0A4R2HAS5_9SPHI,Translation initiation factor IF-2,infB,Pedobacter psychrotolerans,1843235,1030
A0A4R2HAT5,A0A4R2HAT5_9SPHI,histidine kinase,,Pedobacter psychrotolerans,1843235,825
A0A4R2HAT6,A0A4R2HAT6_9SPHI,Small ribosomal subunit protein uS2,rpsB,Pedobacter psychrotolerans,1843235,277
A0A4R2HAU6,A0A4R2HAU6_9SPHI,Sec-independent protein translocase protein TatA,tatA,Pedobacter psychrotolerans,1843235,120
A0A4R2HBA9,A0A4R2HBA9_9SPHI,3-deoxy-D-manno-octulosonic acid transferase,,Pedobacter psychrotolerans,1843235,420
A0A4R2HBC0,A0A4R2HBC0_9SPHI,dihydropteroate synthase,,Pedobacter psychrotolerans,1843235,288
A0A4R2HBC7,A0A4R2HBC7_9SPHI,Aldose 1-epimerase,,Pedobacter psychrotolerans,1843235,362
A0A4R2HBE9,A0A4R2HBE9_9SPHI,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,gatB,Pedobacter psychrotolerans,1843235,485
