Accession,ID,Protein Name,Gene Names,Organism,Taxonomy ID,Length
A0A1D7QVU7,A0A1D7QVU7_9BACI,4-hydroxy-tetrahydrodipicolinate synthase,dapA-2,Salisediminibacterium beveridgei,632773,293
A0A1D7QVV7,A0A1D7QVV7_9BACI,Polyribonucleotide nucleotidyltransferase,pnp,Salisediminibacterium beveridgei,632773,699
A0A1D7QVW0,A0A1D7QVW0_9BACI,1-deoxy-D-xylulose 5-phosphate reductoisomerase,dxr,Salisediminibacterium beveridgei,632773,381
A0A1D7QVW7,A0A1D7QVW7_9BACI,Uridylate kinase,pyrH,Salisediminibacterium beveridgei,632773,242
A0A1D7QVY1,A0A1D7QVY1_9BACI,Protein-glutamate methylesterase/protein-glutamine glutaminase,cheB,Salisediminibacterium beveridgei,632773,358
A0A1D7QVY9,A0A1D7QVY9_9BACI,Riboflavin biosynthesis protein,ribC,Salisediminibacterium beveridgei,632773,318
A0A1D7QW04,A0A1D7QW04_9BACI,ATP-dependent protease subunit HslV,hslV,Salisediminibacterium beveridgei,632773,186
A0A1D7QW06,A0A1D7QW06_9BACI,ATP-dependent protease ATPase subunit HslU,hslU,Salisediminibacterium beveridgei,632773,465
A0A1D7QW10,A0A1D7QW10_9BACI,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Salisediminibacterium beveridgei,632773,303
A0A1D7QW11,A0A1D7QW11_9BACI,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Salisediminibacterium beveridgei,632773,387
A0A1D7QW12,A0A1D7QW12_9BACI,Ribonuclease HII,rnhB,Salisediminibacterium beveridgei,632773,255
A0A1D7QW25,A0A1D7QW25_9BACI,Signal recognition particle protein,ffh,Salisediminibacterium beveridgei,632773,449
A0A1D7QW26,A0A1D7QW26_9BACI,Signal recognition particle receptor FtsY,ftsY,Salisediminibacterium beveridgei,632773,336
A0A1D7QW27,A0A1D7QW27_9BACI,Chromosome partition protein Smc,smc,Salisediminibacterium beveridgei,632773,1187
A0A1D7QW36,A0A1D7QW36_9BACI,Phosphate acyltransferase,plsX,Salisediminibacterium beveridgei,632773,336
A0A1D7QW40,A0A1D7QW40_9BACI,ATP-dependent DNA helicase RecG,recG,Salisediminibacterium beveridgei,632773,677
A0A1D7QW43,A0A1D7QW43_9BACI,Ribulose-phosphate 3-epimerase,rpe,Salisediminibacterium beveridgei,632773,214
A0A1D7QW45,A0A1D7QW45_9BACI,DNA topoisomerase 1,topA-2,Salisediminibacterium beveridgei,632773,689
A0A1D7QW48,A0A1D7QW48_9BACI,Primosomal protein N',priA,Salisediminibacterium beveridgei,632773,806
A0A1D7QW58,A0A1D7QW58_9BACI,Orotidine 5'-phosphate decarboxylase,pyrF,Salisediminibacterium beveridgei,632773,242
A0A1D7QW61,A0A1D7QW61_9BACI,DNA-directed RNA polymerase subunit omega,rpoZ,Salisediminibacterium beveridgei,632773,76
A0A1D7QW63,A0A1D7QW63_9BACI,Carbamoyl phosphate synthase small chain,pyrAA,Salisediminibacterium beveridgei,632773,365
A0A1D7QW65,A0A1D7QW65_9BACI,Dihydroorotate dehydrogenase,pyrD,Salisediminibacterium beveridgei,632773,310
A0A1D7QW66,A0A1D7QW66_9BACI,Dihydroorotase,pyrC,Salisediminibacterium beveridgei,632773,428
A0A1D7QW68,A0A1D7QW68_9BACI,Lipoprotein signal peptidase,lspA,Salisediminibacterium beveridgei,632773,155
A0A1D7QW70,A0A1D7QW70_9BACI,Aspartate carbamoyltransferase,pyrB,Salisediminibacterium beveridgei,632773,300
A0A1D7QW72,A0A1D7QW72_9BACI,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit",pyrK,Salisediminibacterium beveridgei,632773,252
A0A1D7QW73,A0A1D7QW73_9BACI,Ribonuclease 3,rnc,Salisediminibacterium beveridgei,632773,261
A0A1D7QW75,A0A1D7QW75_9BACI,Isoleucine--tRNA ligase,ileS1,Salisediminibacterium beveridgei,632773,920
A0A1D7QW79,A0A1D7QW79_9BACI,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,murG,Salisediminibacterium beveridgei,632773,375
A0A1D7QW82,A0A1D7QW82_9BACI,UDP-N-acetylenolpyruvoylglucosamine reductase,murB,Salisediminibacterium beveridgei,632773,314
A0A1D7QW85,A0A1D7QW85_9BACI,UDP-N-acetylmuramoylalanine--D-glutamate ligase,murD,Salisediminibacterium beveridgei,632773,455
A0A1D7QW94,A0A1D7QW94_9BACI,Phospho-N-acetylmuramoyl-pentapeptide-transferase,mraY,Salisediminibacterium beveridgei,632773,324
A0A1D7QWA0,A0A1D7QWA0_9BACI,Orotate phosphoribosyltransferase,pyrE,Salisediminibacterium beveridgei,632773,210
A0A1D7QWA4,A0A1D7QWA4_9BACI,Phosphopantetheine adenylyltransferase,coaD,Salisediminibacterium beveridgei,632773,163
A0A1D7QWB0,A0A1D7QWB0_9BACI,Cytochrome c oxidase subunit 1,ctaD,Salisediminibacterium beveridgei,632773,613
A0A1D7QWB4,A0A1D7QWB4_9BACI,Heme A synthase,ctaA,Salisediminibacterium beveridgei,632773,301
A0A1D7QWB9,A0A1D7QWB9_9BACI,Protoheme IX farnesyltransferase,ctaB,Salisediminibacterium beveridgei,632773,308
A0A1D7QWH6,A0A1D7QWH6_9BACI,Ribonuclease J,rnjA,Salisediminibacterium beveridgei,632773,556
A0A1D7QWJ1,A0A1D7QWJ1_9BACI,Beta-ketoacyl-[acyl-carrier-protein] synthase III,fabH-1,Salisediminibacterium beveridgei,632773,310
A0A1D7QWT4,A0A1D7QWT4_9BACI,Methylated-DNA--protein-cysteine methyltransferase,ogt,Salisediminibacterium beveridgei,632773,177
A0A1D7QX64,A0A1D7QX64_9BACI,Peroxiredoxin,ahpC-1,Salisediminibacterium beveridgei,632773,222
A0A1D7QX76,A0A1D7QX76_9BACI,Transketolase,tkt-2,Salisediminibacterium beveridgei,632773,673
A0A1D7QX91,A0A1D7QX91_9BACI,"Glutamate-1-semialdehyde 2,1-aminomutase",hemL-2,Salisediminibacterium beveridgei,632773,431
A0A1D7QXH2,A0A1D7QXH2_9BACI,DNA helicase RecQ,recQ,Salisediminibacterium beveridgei,632773,593
A0A1D7QXT7,A0A1D7QXT7_9BACI,Hypoxanthine phosphoribosyltransferase,hpt,Salisediminibacterium beveridgei,632773,180
A0A1D7QXU5,A0A1D7QXU5_9BACI,FMN dependent NADH:quinone oxidoreductase,azoR-2,Salisediminibacterium beveridgei,632773,211
A0A1D7QY34,A0A1D7QY34_9BACI,Deoxyribose-phosphate aldolase,deoC,Salisediminibacterium beveridgei,632773,223
A0A1D7QY35,A0A1D7QY35_9BACI,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C,gatC,Salisediminibacterium beveridgei,632773,96
A0A1D7QY38,A0A1D7QY38_9BACI,DNA ligase,ligA,Salisediminibacterium beveridgei,632773,670
A0A1D7QY40,A0A1D7QY40_9BACI,Heptaprenylglyceryl phosphate synthase,pcrB,Salisediminibacterium beveridgei,632773,235
A0A1D7QY44,A0A1D7QY44_9BACI,ATP-dependent DNA helicase,pcrA,Salisediminibacterium beveridgei,632773,785
A0A1D7QY60,A0A1D7QY60_9BACI,Glutathione hydrolase proenzyme,ggt,Salisediminibacterium beveridgei,632773,541
A0A1D7QY77,A0A1D7QY77_9BACI,Phosphoribosylformylglycinamidine synthase subunit PurL,purL,Salisediminibacterium beveridgei,632773,743
A0A1D7QY78,A0A1D7QY78_9BACI,Phosphoribosylglycinamide formyltransferase,purN,Salisediminibacterium beveridgei,632773,194
A0A1D7QY81,A0A1D7QY81_9BACI,Amidophosphoribosyltransferase,purF,Salisediminibacterium beveridgei,632773,474
A0A1D7QY84,A0A1D7QY84_9BACI,Phosphoribosylformylglycinamidine synthase subunit PurQ,purQ,Salisediminibacterium beveridgei,632773,227
A0A1D7QY92,A0A1D7QY92_9BACI,Aminopyrimidine aminohydrolase,tenA,Salisediminibacterium beveridgei,632773,225
A0A1D7QY96,A0A1D7QY96_9BACI,GMP synthase [glutamine-hydrolyzing],guaA,Salisediminibacterium beveridgei,632773,512
A0A1D7QYB4,A0A1D7QYB4_9BACI,N5-carboxyaminoimidazole ribonucleotide synthase,purK,Salisediminibacterium beveridgei,632773,375
A0A1D7QYC8,A0A1D7QYC8_9BACI,3-dehydroquinate dehydratase,aroQ,Salisediminibacterium beveridgei,632773,153
A0A1D7QYD2,A0A1D7QYD2_9BACI,Shikimate kinase,aroK,Salisediminibacterium beveridgei,632773,179
A0A1D7QYL6,A0A1D7QYL6_9BACI,Chaperonin GroEL,groL,Salisediminibacterium beveridgei,632773,544
A0A1D7QYM8,A0A1D7QYM8_9BACI,tRNA N6-adenosine threonylcarbamoyltransferase,gcp,Salisediminibacterium beveridgei,632773,344
A0A1D7QYP1,A0A1D7QYP1_9BACI,Thiamine-monophosphate kinase,thiL,Salisediminibacterium beveridgei,632773,328
A0A1D7QYR6,A0A1D7QYR6_9BACI,Ornithine aminotransferase,rocD,Salisediminibacterium beveridgei,632773,399
A0A1D7QYT0,A0A1D7QYT0_9BACI,Alanine racemase,alr,Salisediminibacterium beveridgei,632773,419
A0A1D7QYV2,A0A1D7QYV2_9BACI,Methionine synthase,metH,Salisediminibacterium beveridgei,632773,1155
A0A1D7QZ08,A0A1D7QZ08_9BACI,Galactokinase,galK,Salisediminibacterium beveridgei,632773,388
A0A1D7QZ23,A0A1D7QZ23_9BACI,Alkyl hydroperoxide reductase C,ahpC-2,Salisediminibacterium beveridgei,632773,188
A0A1D7QZ26,A0A1D7QZ26_9BACI,Cytidine deaminase,cdd,Salisediminibacterium beveridgei,632773,132
A0A1D7QZ46,A0A1D7QZ46_9BACI,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],glmS,Salisediminibacterium beveridgei,632773,601
A0A1D7QZ60,A0A1D7QZ60_9BACI,Diadenylate cyclase,dacA,Salisediminibacterium beveridgei,632773,272
A0A1D7QZ77,A0A1D7QZ77_9BACI,"Selenide, water dikinase",selD,Salisediminibacterium beveridgei,632773,355
A0A1D7QZC4,A0A1D7QZC4_9BACI,Phosphoglucosamine mutase,glmM,Salisediminibacterium beveridgei,632773,453
A0A1D7QZR0,A0A1D7QZR0_9BACI,N-acetylmuramic acid 6-phosphate etherase,murQ1,Salisediminibacterium beveridgei,632773,301
A0A1D7QZR1,A0A1D7QZR1_9BACI,Glucosamine-6-phosphate deaminase,nagB,Salisediminibacterium beveridgei,632773,243
A0A1D7QZT7,A0A1D7QZT7_9BACI,Malonate-semialdehyde dehydrogenase,iolA,Salisediminibacterium beveridgei,632773,486
A0A1D7QZU0,A0A1D7QZU0_9BACI,DNA-directed RNA polymerase subunit alpha,rpoA,Salisediminibacterium beveridgei,632773,314
A0A1D7QZU7,A0A1D7QZU7_9BACI,tRNA pseudouridine synthase A,truA,Salisediminibacterium beveridgei,632773,265
A0A1D7QZV6,A0A1D7QZV6_9BACI,Methionine aminopeptidase,map-2,Salisediminibacterium beveridgei,632773,249
A0A1D7QZZ0,A0A1D7QZZ0_9BACI,DNA-directed RNA polymerase subunit beta',rpoC,Salisediminibacterium beveridgei,632773,1201
A0A1D7QZZ2,A0A1D7QZZ2_9BACI,Cysteine--tRNA ligase,cysS,Salisediminibacterium beveridgei,632773,467
A0A1D7QZZ6,A0A1D7QZZ6_9BACI,Glutamate--tRNA ligase,gltX,Salisediminibacterium beveridgei,632773,484
A0A1D7QZZ7,A0A1D7QZZ7_9BACI,Adenylate kinase,adk,Salisediminibacterium beveridgei,632773,217
A0A1D7QZZ9,A0A1D7QZZ9_9BACI,DNA-directed RNA polymerase subunit beta,rpoB,Salisediminibacterium beveridgei,632773,1158
A0A1D7R001,A0A1D7R001_9BACI,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",ispF,Salisediminibacterium beveridgei,632773,158
A0A1D7R022,A0A1D7R022_9BACI,Lysine--tRNA ligase,lysS,Salisediminibacterium beveridgei,632773,500
A0A1D7R025,A0A1D7R025_9BACI,tRNA(Ile)-lysidine synthase,tilS,Salisediminibacterium beveridgei,632773,466
A0A1D7R029,A0A1D7R029_9BACI,Type III pantothenate kinase,coaX,Salisediminibacterium beveridgei,632773,255
A0A1D7R040,A0A1D7R040_9BACI,DNA integrity scanning protein DisA,disA,Salisediminibacterium beveridgei,632773,360
A0A1D7R041,A0A1D7R041_9BACI,Ribosomal RNA small subunit methyltransferase A,rsmA,Salisediminibacterium beveridgei,632773,293
A0A1D7R055,A0A1D7R055_9BACI,NADPH-dependent 7-cyano-7-deazaguanine reductase,queF,Salisediminibacterium beveridgei,632773,135
A0A1D7R057,A0A1D7R057_9BACI,Methionine--tRNA ligase,metG,Salisediminibacterium beveridgei,632773,665
A0A1D7R066,A0A1D7R066_9BACI,Hypoxanthine phosphoribosyltransferase,tilS,Salisediminibacterium beveridgei,632773,180
A0A1D7R079,A0A1D7R079_9BACI,Pyridoxal 5'-phosphate synthase subunit PdxS,pdxS,Salisediminibacterium beveridgei,632773,295
A0A1D7R081,A0A1D7R081_9BACI,Inosine-5'-monophosphate dehydrogenase,guaB,Salisediminibacterium beveridgei,632773,484
A0A1D7R084,A0A1D7R084_9BACI,Peptidyl-tRNA hydrolase,pth,Salisediminibacterium beveridgei,632773,189
A0A1D7R085,A0A1D7R085_9BACI,Serine--tRNA ligase,serS,Salisediminibacterium beveridgei,632773,424
A0A1D7R086,A0A1D7R086_9BACI,DNA gyrase subunit A,gyrA,Salisediminibacterium beveridgei,632773,848
A0A1D7R090,A0A1D7R090_9BACI,Pyridoxal 5'-phosphate synthase subunit PdxT,pdxT,Salisediminibacterium beveridgei,632773,196
A0A1D7R0C8,A0A1D7R0C8_9BACI,DNA gyrase subunit B,gyrB,Salisediminibacterium beveridgei,632773,637
A0A1D7QQV8,A0A1D7QQV8_9BACI,DNA replication and repair protein RecF,recF,Salisediminibacterium beveridgei,632773,373
A0A1D7QQW2,A0A1D7QQW2_9BACI,Beta sliding clamp,dnaN,Salisediminibacterium beveridgei,632773,387
A0A1D7QQW9,A0A1D7QQW9_9BACI,Ribonuclease P protein component,rnpA,Salisediminibacterium beveridgei,632773,120
A0A1D7QQX7,A0A1D7QQX7_9BACI,Ribosome-binding ATPase YchF,engD,Salisediminibacterium beveridgei,632773,366
A0A1D7QQX8,A0A1D7QQX8_9BACI,,noc,Salisediminibacterium beveridgei,632773,286
A0A1D7QQX9,A0A1D7QQX9_9BACI,Ribosomal RNA small subunit methyltransferase G,rsmG,Salisediminibacterium beveridgei,632773,238
A0A1D7QQY3,A0A1D7QQY3_9BACI,Large ribosomal subunit protein bL9,rplI,Salisediminibacterium beveridgei,632773,147
A0A1D7QQY4,A0A1D7QQY4_9BACI,Transcriptional regulatory protein WalR,yycF,Salisediminibacterium beveridgei,632773,238
A0A1D7QQY5,A0A1D7QQY5_9BACI,Small ribosomal subunit protein bS18,rpsR,Salisediminibacterium beveridgei,632773,75
A0A1D7QQZ1,A0A1D7QQZ1_9BACI,,kch,Salisediminibacterium beveridgei,632773,130
A0A1D7QQZ2,A0A1D7QQZ2_9BACI,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,mnmG,Salisediminibacterium beveridgei,632773,629
A0A1D7QQZ5,A0A1D7QQZ5_9BACI,Probable malate:quinone oxidoreductase,mqo,Salisediminibacterium beveridgei,632773,505
A0A1D7QQZ6,A0A1D7QQZ6_9BACI,Small ribosomal subunit protein bS6,rpsF,Salisediminibacterium beveridgei,632773,95
A0A1D7QQZ7,A0A1D7QQZ7_9BACI,histidine kinase,yycG-1,Salisediminibacterium beveridgei,632773,608
A0A1D7QQZ8,A0A1D7QQZ8_9BACI,Cyclic-di-AMP phosphodiesterase,,Salisediminibacterium beveridgei,632773,657
A0A1D7QR00,A0A1D7QR00_9BACI,cysteine desulfurase,csd-1,Salisediminibacterium beveridgei,632773,383
A0A1D7QR01,A0A1D7QR01_9BACI,Single-stranded DNA-binding protein,ssb-1,Salisediminibacterium beveridgei,632773,176
A0A1D7QR12,A0A1D7QR12_9BACI,Pseudouridine synthase,rluF,Salisediminibacterium beveridgei,632773,236
A0A1D7QR15,A0A1D7QR15_9BACI,,,Salisediminibacterium beveridgei,632773,552
A0A1D7QR19,A0A1D7QR19_9BACI,Ribosomal RNA large subunit methyltransferase H,rlmH,Salisediminibacterium beveridgei,632773,159
A0A1D7QR25,A0A1D7QR25_9BACI,,amyA,Salisediminibacterium beveridgei,632773,497
A0A1D7QR30,A0A1D7QR30_9BACI,Homoserine kinase,thrB,Salisediminibacterium beveridgei,632773,304
A0A1D7QR32,A0A1D7QR32_9BACI,RNA-binding protein KhpB,jag,Salisediminibacterium beveridgei,632773,205
A0A1D7QR37,A0A1D7QR37_9BACI,Membrane protein insertase YidC,oxaA-2,Salisediminibacterium beveridgei,632773,282
A0A1D7QR51,A0A1D7QR51_9BACI,Pantothenate kinase,coaA,Salisediminibacterium beveridgei,632773,316
A0A1D7QR62,A0A1D7QR62_9BACI,Sucrose-6-phosphate hydrolase,sacA,Salisediminibacterium beveridgei,632773,488
A0A1D7QR63,A0A1D7QR63_9BACI,histidine kinase,desK,Salisediminibacterium beveridgei,632773,381
A0A1D7QR68,A0A1D7QR68_9BACI,Octanoyl-[GcvH]:protein N-octanoyltransferase,lipL,Salisediminibacterium beveridgei,632773,277
A0A1D7QR69,A0A1D7QR69_9BACI,,ampS-1,Salisediminibacterium beveridgei,632773,410
A0A1D7QR70,A0A1D7QR70_9BACI,Probable queuosine precursor transporter,,Salisediminibacterium beveridgei,632773,225
A0A1D7QR85,A0A1D7QR85_9BACI,Phosphate acetyltransferase,pta,Salisediminibacterium beveridgei,632773,325
A0A1D7QR92,A0A1D7QR92_9BACI,Arginine--tRNA ligase,argS1,Salisediminibacterium beveridgei,632773,555
A0A1D7QRA1,A0A1D7QRA1_9BACI,histidine kinase,kinE,Salisediminibacterium beveridgei,632773,734
A0A1D7QRA5,A0A1D7QRA5_9BACI,acetyl-CoA C-acetyltransferase,mmgA,Salisediminibacterium beveridgei,632773,393
A0A1D7QRB4,A0A1D7QRB4_9BACI,Probable DNA-directed RNA polymerase subunit delta,rpoE,Salisediminibacterium beveridgei,632773,178
A0A1D7QRB8,A0A1D7QRB8_9BACI,,mmgB,Salisediminibacterium beveridgei,632773,285
A0A1D7QRC1,A0A1D7QRC1_9BACI,,fba,Salisediminibacterium beveridgei,632773,284
A0A1D7QRC3,A0A1D7QRC3_9BACI,,mcpC-2,Salisediminibacterium beveridgei,632773,738
A0A1D7QRC9,A0A1D7QRC9_9BACI,Large ribosomal subunit protein bL31B,rpmE2,Salisediminibacterium beveridgei,632773,80
A0A1D7QRD0,A0A1D7QRD0_9BACI,Peptide chain release factor 1,prfA,Salisediminibacterium beveridgei,632773,356
A0A1D7QRD2,A0A1D7QRD2_9BACI,Probable transaldolase,tal-1,Salisediminibacterium beveridgei,632773,217
A0A1D7QRD7,A0A1D7QRD7_9BACI,ATP synthase subunit a,atpB,Salisediminibacterium beveridgei,632773,241
A0A1D7QRD9,A0A1D7QRD9_9BACI,Thymidine kinase,tdk,Salisediminibacterium beveridgei,632773,209
A0A1D7QRE7,A0A1D7QRE7_9BACI,histidine kinase,yesM-1,Salisediminibacterium beveridgei,632773,487
A0A1D7QRF1,A0A1D7QRF1_9BACI,ATP synthase gamma chain,atpG,Salisediminibacterium beveridgei,632773,291
A0A1D7QRF2,A0A1D7QRF2_9BACI,ATP synthase epsilon chain,atpC,Salisediminibacterium beveridgei,632773,134
A0A1D7QRF6,A0A1D7QRF6_9BACI,NADH-quinone oxidoreductase subunit D,nuoD,Salisediminibacterium beveridgei,632773,371
A0A1D7QRG0,A0A1D7QRG0_9BACI,ATP synthase subunit delta,atpH,Salisediminibacterium beveridgei,632773,183
A0A1D7QRG7,A0A1D7QRG7_9BACI,NADH-quinone oxidoreductase subunit J,nuoJ,Salisediminibacterium beveridgei,632773,165
A0A1D7QRH4,A0A1D7QRH4_9BACI,,nuoM,Salisediminibacterium beveridgei,632773,512
A0A1D7QRH5,A0A1D7QRH5_9BACI,Cell shape-determining protein MreB,mbl,Salisediminibacterium beveridgei,632773,333
A0A1D7QRH7,A0A1D7QRH7_9BACI,,nuoL,Salisediminibacterium beveridgei,632773,643
A0A1D7QRI6,A0A1D7QRI6_9BACI,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,fabZ,Salisediminibacterium beveridgei,632773,145
A0A1D7QRJ4,A0A1D7QRJ4_9BACI,,capD-1,Salisediminibacterium beveridgei,632773,852
A0A1D7QRJ9,A0A1D7QRJ9_9BACI,,kdgA,Salisediminibacterium beveridgei,632773,211
A0A1D7QRK3,A0A1D7QRK3_9BACI,3-hexulose-6-phosphate synthase,hxlA,Salisediminibacterium beveridgei,632773,205
A0A1D7QRL0,A0A1D7QRL0_9BACI,Tyrosine-protein phosphatase,,Salisediminibacterium beveridgei,632773,245
A0A1D7QRL4,A0A1D7QRL4_9BACI,non-specific protein-tyrosine kinase,,Salisediminibacterium beveridgei,632773,237
A0A1D7QRL5,A0A1D7QRL5_9BACI,UTP--glucose-1-phosphate uridylyltransferase,gtaB,Salisediminibacterium beveridgei,632773,295
A0A1D7QRL9,A0A1D7QRL9_9BACI,UDP-glucose 6-dehydrogenase,ugd,Salisediminibacterium beveridgei,632773,388
A0A1D7QRN3,A0A1D7QRN3_9BACI,"dTDP-glucose 4,6-dehydratase",rfbB,Salisediminibacterium beveridgei,632773,309
A0A1D7QRN4,A0A1D7QRN4_9BACI,Glucose-1-phosphate thymidylyltransferase,rmlA,Salisediminibacterium beveridgei,632773,294
A0A1D7QRP6,A0A1D7QRP6_9BACI,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,lytR-2,Salisediminibacterium beveridgei,632773,330
A0A1D7QRQ1,A0A1D7QRQ1_9BACI,Peptidase S8/S53 domain-containing protein,,Salisediminibacterium beveridgei,632773,671
A0A1D7QRQ3,A0A1D7QRQ3_9BACI,Transport permease protein,tagG,Salisediminibacterium beveridgei,632773,268
A0A1D7QRQ6,A0A1D7QRQ6_9BACI,,tagH,Salisediminibacterium beveridgei,632773,288
A0A1D7QRR2,A0A1D7QRR2_9BACI,,tagO,Salisediminibacterium beveridgei,632773,320
A0A1D7QRR5,A0A1D7QRR5_9BACI,,acyI,Salisediminibacterium beveridgei,632773,866
A0A1D7QRT1,A0A1D7QRT1_9BACI,,yfkN,Salisediminibacterium beveridgei,632773,605
A0A1D7QRT4,A0A1D7QRT4_9BACI,pullulanase,pulA-1,Salisediminibacterium beveridgei,632773,1971
A0A1D7QRU5,A0A1D7QRU5_9BACI,,,Salisediminibacterium beveridgei,632773,1062
A0A1D7QRV3,A0A1D7QRV3_9BACI,,capD-2,Salisediminibacterium beveridgei,632773,631
A0A1D7QRV4,A0A1D7QRV4_9BACI,,dmsA-1,Salisediminibacterium beveridgei,632773,867
A0A1D7QRX3,A0A1D7QRX3_9BACI,,,Salisediminibacterium beveridgei,632773,851
A0A1D7QRY7,A0A1D7QRY7_9BACI,beta-N-acetylhexosaminidase,,Salisediminibacterium beveridgei,632773,523
A0A1D7QRY9,A0A1D7QRY9_9BACI,,acyII,Salisediminibacterium beveridgei,632773,797
A0A1D7QS06,A0A1D7QS06_9BACI,histidine kinase,luxQ,Salisediminibacterium beveridgei,632773,1088
A0A1D7QS13,A0A1D7QS13_9BACI,Ascorbate-specific PTS system EIIC component,ulaA-1,Salisediminibacterium beveridgei,632773,421
A0A1D7QS16,A0A1D7QS16_9BACI,,fruA,Salisediminibacterium beveridgei,632773,626
A0A1D7QS26,A0A1D7QS26_9BACI,phosphoenolpyruvate--glycerone phosphotransferase,dhaM,Salisediminibacterium beveridgei,632773,126
A0A1D7QS33,A0A1D7QS33_9BACI,pullulanase,pulA-2,Salisediminibacterium beveridgei,632773,973
A0A1D7QS36,A0A1D7QS36_9BACI,histidine kinase,yycG-2,Salisediminibacterium beveridgei,632773,910
A0A1D7QS40,A0A1D7QS40_9BACI,Isoaspartyl dipeptidase,iadA,Salisediminibacterium beveridgei,632773,389
A0A1D7QS45,A0A1D7QS45_9BACI,"Putative pyruvate, phosphate dikinase regulatory protein",,Salisediminibacterium beveridgei,632773,271
A0A1D7QS47,A0A1D7QS47_9BACI,,oppA,Salisediminibacterium beveridgei,632773,551
A0A1D7QS49,A0A1D7QS49_9BACI,"Pyruvate, phosphate dikinase",ppdK,Salisediminibacterium beveridgei,632773,884
A0A1D7QS55,A0A1D7QS55_9BACI,Glutathione transport system permease protein GsiC,dppB-2,Salisediminibacterium beveridgei,632773,307
A0A1D7QS63,A0A1D7QS63_9BACI,Glutathione transport system permease protein GsiD,dppC-2,Salisediminibacterium beveridgei,632773,517
A0A1D7QS64,A0A1D7QS64_9BACI,,thrC-2,Salisediminibacterium beveridgei,632773,402
A0A1D7QS65,A0A1D7QS65_9BACI,L-lactate permease,,Salisediminibacterium beveridgei,632773,529
A0A1D7QS68,A0A1D7QS68_9BACI,Iron-responsive protein-like,leuC-1,Salisediminibacterium beveridgei,632773,655
A0A1D7QS80,A0A1D7QS80_9BACI,Sodium-dependent dicarboxylate transporter SdcS,citT,Salisediminibacterium beveridgei,632773,459
A0A1D7QS85,A0A1D7QS85_9BACI,Mannose-6-phosphate isomerase,manA,Salisediminibacterium beveridgei,632773,326
A0A1D7QS89,A0A1D7QS89_9BACI,histidine kinase,resE-1,Salisediminibacterium beveridgei,632773,690
A0A1D7QS94,A0A1D7QS94_9BACI,Sodium/proline symporter,ycgO,Salisediminibacterium beveridgei,632773,497
A0A1D7QS96,A0A1D7QS96_9BACI,5-oxoprolinase subunit A,lamB,Salisediminibacterium beveridgei,632773,257
A0A1D7QSA0,A0A1D7QSA0_9BACI,Signal transduction histidine-protein kinase/phosphatase DegS,degS,Salisediminibacterium beveridgei,632773,378
A0A1D7QSA3,A0A1D7QSA3_9BACI,Phosphoenolpyruvate carboxylase,ppc,Salisediminibacterium beveridgei,632773,922
A0A1D7QSA8,A0A1D7QSA8_9BACI,Flagellar hook-associated protein 1,flgK,Salisediminibacterium beveridgei,632773,641
A0A1D7QSB0,A0A1D7QSB0_9BACI,Translational regulator CsrA,csrA,Salisediminibacterium beveridgei,632773,80
A0A1D7QSB3,A0A1D7QSB3_9BACI,Flagellin,flaA-1,Salisediminibacterium beveridgei,632773,345
A0A1D7QSB8,A0A1D7QSB8_9BACI,,,Salisediminibacterium beveridgei,632773,352
A0A1D7QSD1,A0A1D7QSD1_9BACI,Flagellar assembly factor FliW,fliW,Salisediminibacterium beveridgei,632773,148
A0A1D7QSD2,A0A1D7QSD2_9BACI,Translational regulator CsrA,csrA,Salisediminibacterium beveridgei,632773,62
A0A1D7QSD5,A0A1D7QSD5_9BACI,Flagellar hook-associated protein 2,fliD-1,Salisediminibacterium beveridgei,632773,530
A0A1D7QSE3,A0A1D7QSE3_9BACI,Peptide chain release factor 2,prfB,Salisediminibacterium beveridgei,632773,327
A0A1D7QSE5,A0A1D7QSE5_9BACI,Ribosome hibernation promoting factor,hpf,Salisediminibacterium beveridgei,632773,183
A0A1D7QSF1,A0A1D7QSF1_9BACI,"Fructose-1,6-bisphosphatase class 3",fbp,Salisediminibacterium beveridgei,632773,643
